time,VIX1_price,VIX1_expDate,VIX2_price,VIX2_expDate,VIX3_price,VIX3_expDate,VIX4_price,VIX4_expDate,VIX5_price,VIX5_expDate
1363275057984,11.86,1366434000000,13.07,1368853200000,14.22,1371877200000,15.87,1379739600000,17.22,1387605600000
1363188657984,12.48,1366434000000,13.64,1368853200000,14.64,1371877200000,16.28,1379739600000,17.54,1387605600000
1363102257984,12.86,1366434000000,13.79,1368853200000,14.72,1371877200000,16.19,1379739600000,17.51,1387605600000
1363015857984,12.37,1366434000000,13.44,1368853200000,14.48,1371877200000,16.02,1379739600000,17.31,1387605600000
1362760257984,10.33,1363410000000,12.76,1366434000000,13.76,1368853200000,14.77,1371877200000,16.35,1379739600000
1362673857984,11.63,1363410000000,13.2,1366434000000,14.09,1368853200000,14.99,1371877200000,16.51,1379739600000
1362587457984,12.25,1363410000000,13.68,1366434000000,14.49,1368853200000,15.26,1371877200000,16.67,1379739600000
1362501057984,12.51,1363410000000,13.63,1366434000000,14.42,1368853200000,15.22,1371877200000,16.69,1379739600000
1362414657984,12.9,1363410000000,14.22,1366434000000,14.96,1368853200000,15.67,1371877200000,17.07,1379739600000
1362155457984,14.77,1363410000000,15.54,1366434000000,15.98,1368853200000,16.53,1371877200000,17.65,1379739600000
1362069057984,15.38,1363410000000,15.56,1366434000000,15.92,1368853200000,16.4,1371877200000,17.51,1379739600000
1361982657984,14.51,1363410000000,14.83,1366434000000,15.37,1368853200000,15.95,1371877200000,17.2,1379739600000
1361896257984,16.87,1363410000000,16.88,1366434000000,17.14,1368853200000,17.38,1371877200000,18.29,1379739600000
1361809857984,20.24,1363410000000,18.17,1366434000000,17.96,1368853200000,17.91,1371877200000,18.74,1379739600000
1361550657984,14.11,1363410000000,14.24,1366434000000,14.78,1368853200000,15.36,1371877200000,16.78,1379739600000
1361464257984,15.33,1363410000000,15.08,1366434000000,15.57,1368853200000,16.03,1371877200000,17.29,1379739600000
1361377857984,14.68,1363410000000,14.74,1366434000000,15.28,1368853200000,15.75,1371877200000,17.07,1379739600000
1361291457984,11.92,1363410000000,12.99,1366434000000,13.81,1368853200000,14.55,1371877200000,16.16,1379739600000
1360945857984,12.3,1363410000000,13.37,1366434000000,14.19,1368853200000,14.97,1371877200000,16.49,1379739600000
1360859457984,12.57,1363410000000,13.59,1366434000000,14.4,1368853200000,15.05,1371877200000,16.53,1379739600000
1360773057984,12.96,1363410000000,13.88,1366434000000,14.62,1368853200000,15.38,1371877200000,16.7,1379739600000
1360686657984,12.69,1363410000000,13.81,1366434000000,14.55,1368853200000,15.15,1371877200000,16.56,1379739600000
1360600257984,13.02,1363410000000,13.87,1366434000000,14.72,1368853200000,15.42,1371877200000,16.77,1379739600000
1360341057984,10.87,1360994400000,13.1,1363410000000,14.11,1366434000000,14.9,1368853200000,15.6,1371877200000
1360254657984,11.98,1360994400000,13.57,1363410000000,14.58,1366434000000,15.3,1368853200000,15.97,1371877200000
1360168257984,12.04,1360994400000,13.51,1363410000000,14.55,1366434000000,15.26,1368853200000,15.97,1371877200000
1360081857984,12.74,1360994400000,13.81,1363410000000,14.73,1366434000000,15.45,1368853200000,15.98,1371877200000
1359995457984,14.18,1360994400000,14.73,1363410000000,15.39,1366434000000,15.92,1368853200000,16.5,1371877200000
1359736257984,11.58,1360994400000,13.21,1363410000000,14.27,1366434000000,15.05,1368853200000,15.73,1371877200000
1359649857984,13.5,1360994400000,14.5,1363410000000,15.23,1366434000000,15.74,1368853200000,16.36,1371877200000
1359563457984,13.69,1360994400000,14.54,1363410000000,15.1,1366434000000,15.65,1368853200000,16.16,1371877200000
1359477057984,12.62,1360994400000,13.59,1363410000000,14.36,1366434000000,15.05,1368853200000,15.57,1371877200000
1359390657984,12.75,1360994400000,13.96,1363410000000,14.79,1366434000000,15.32,1368853200000,15.81,1371877200000
1359131457984,12.24,1360994400000,13.41,1363410000000,14.38,1366434000000,15.08,1368853200000,15.66,1371877200000
1359045057984,11.93,1360994400000,13.43,1363410000000,14.43,1366434000000,15.1,1368853200000,15.7,1371877200000
1358958657984,11.85,1360994400000,13.19,1363410000000,14.28,1366434000000,14.95,1368853200000,15.55,1371877200000
1358872257984,11.85,1360994400000,13.29,1363410000000,14.51,1366434000000,15.25,1371877200000,15.88,1379739600000
1358526657984,12.17,1360994400000,13.95,1363410000000,15.21,1366434000000,16.54,1371877200000,18.04,1379739600000
1358440257984,13.43,1360994400000,14.96,1363410000000,16.05,1366434000000,17.16,1371877200000,18.56,1379739600000
1358353857984,13.39,1360994400000,15.12,1363410000000,16.23,1366434000000,17.37,1371877200000,18.75,1379739600000
1358267457984,13.64,1360994400000,15.29,1363410000000,16.34,1366434000000,17.46,1371877200000,18.86,1379739600000
1358181057984,13.73,1360994400000,15.35,1363410000000,16.32,1366434000000,17.47,1371877200000,18.95,1379739600000
1357921857984,11.03,1358575200000,13.44,1360994400000,15.02,1363410000000,16.11,1366434000000,17.36,1371877200000
1357835457984,11.06,1358575200000,13.61,1360994400000,15.22,1363410000000,16.23,1366434000000,17.45,1371877200000
1357749057984,11.62,1358575200000,13.96,1360994400000,15.58,1363410000000,16.63,1366434000000,17.89,1371877200000
1357662657984,11.74,1358575200000,13.79,1360994400000,15.45,1363410000000,16.62,1366434000000,17.76,1371877200000
1357576257984,11.93,1358575200000,14.01,1360994400000,15.65,1363410000000,16.62,1366434000000,17.83,1371877200000
1357317057984,11.99,1358575200000,14.23,1360994400000,15.6,1363410000000,16.57,1366434000000,17.75,1371877200000
1357230657984,13.32,1358575200000,14.89,1360994400000,16.02,1363410000000,17,1366434000000,18.12,1371877200000
1357144257984,13.7,1358575200000,15,1360994400000,16.08,1363410000000,16.94,1366434000000,18.22,1371877200000
1356971457984,18.33,1358575200000,17.87,1360994400000,18.4,1363410000000,18.89,1366434000000,19.74,1371877200000
1356712257984,23.33,1358575200000,22.18,1360994400000,21.82,1363410000000,21.96,1366434000000,22.14,1371877200000
1356625857984,19.43,1358575200000,19.52,1360994400000,19.71,1363410000000,20.11,1366434000000,20.73,1371877200000
1356539457984,19.37,1358575200000,19.61,1360994400000,19.69,1363410000000,20.11,1366434000000,20.7,1371877200000
1356366657984,18.44,1358575200000,18.24,1360994400000,18.62,1363410000000,19.86,1371877200000,22.37,1379739600000
1356107457984,17.76,1358575200000,18.24,1360994400000,18.62,1363410000000,19.86,1371877200000,22.37,1379739600000
1356021057984,17.68,1358575200000,17.56,1360994400000,17.91,1363410000000,19.22,1371877200000,20.39,1379739600000
1355934657984,17.37,1358575200000,17.25,1360994400000,17.64,1363410000000,19.08,1371877200000,20.42,1379739600000
1355848257984,15.59,1358575200000,15.99,1360994400000,16.56,1363410000000,18.44,1371877200000,19.79,1379739600000
1355761857984,16.38,1358575200000,16.75,1360994400000,17.27,1363410000000,19.15,1371877200000,20.41,1379739600000
1355502657984,15.9,1356156000000,17.04,1358575200000,17.44,1360994400000,17.94,1363410000000,19.72,1371877200000
1355416257984,15.49,1356156000000,16.61,1358575200000,17.22,1360994400000,17.84,1363410000000,19.58,1371877200000
1355329857984,15.29,1356156000000,16,1358575200000,16.75,1360994400000,17.42,1363410000000,19.32,1371877200000
1355243457984,15.13,1356156000000,15.61,1358575200000,16.3,1360994400000,17.02,1363410000000,19.07,1371877200000
1355157057984,15.04,1356156000000,16.16,1358575200000,16.79,1360994400000,17.37,1363410000000,19.24,1371877200000
1354897857984,15.24,1356156000000,16.05,1358575200000,16.74,1360994400000,17.37,1363410000000,19.21,1371877200000
1354811457984,16.2,1356156000000,16.68,1358575200000,17.38,1360994400000,17.93,1363410000000,19.54,1371877200000
1354725057984,15.87,1356156000000,16.66,1358575200000,17.42,1360994400000,17.92,1363410000000,19.78,1371877200000
1354638657984,16.73,1356156000000,17.28,1358575200000,17.63,1360994400000,18.32,1363410000000,20.11,1371877200000
1354552257984,16.58,1356156000000,16.67,1358575200000,17.31,1360994400000,17.98,1363410000000,20.07,1371877200000
1354293057984,15.83,1356156000000,15.9,1358575200000,16.85,1360994400000,17.52,1363410000000,19.73,1371877200000
1354206657984,14.78,1356156000000,15.35,1358575200000,16.35,1360994400000,17.1,1363410000000,19.42,1371877200000
1354120257984,15.38,1356156000000,15.67,1358575200000,16.73,1360994400000,17.52,1363410000000,19.68,1371877200000
1354033857984,15.71,1356156000000,16.24,1358575200000,17.2,1360994400000,17.95,1363410000000,19.96,1371877200000
1353947457984,15.38,1356156000000,15.75,1358575200000,16.9,1360994400000,17.68,1363410000000,19.74,1371877200000
1353688257984,14.6,1356156000000,15.25,1358575200000,17.32,1360994400000,18.12,1363410000000,19.96,1371877200000
1353515457984,15.3,1356156000000,16.18,1358575200000,17.32,1360994400000,18.12,1363410000000,19.96,1371877200000
1353429057984,15.12,1356156000000,15.94,1358575200000,17,1360994400000,17.98,1363410000000,19.92,1371877200000
1353342657984,15.34,1356156000000,16.18,1358575200000,17.35,1360994400000,18.35,1363410000000,20.27,1371877200000
1353083457984,16.77,1356156000000,17.76,1358575200000,18.84,1360994400000,19.72,1363410000000,21.51,1371877200000
1352997057984,18.25,1356156000000,18.82,1358575200000,19.75,1360994400000,20.4,1363410000000,22.07,1371877200000
1352910657984,18.22,1356156000000,18.8,1358575200000,19.86,1360994400000,20.56,1363410000000,22.11,1371877200000
1352824257984,17.09,1356156000000,17.78,1358575200000,18.99,1360994400000,19.77,1363410000000,21.45,1371877200000
1352737857984,17.28,1356156000000,18.1,1358575200000,19.2,1360994400000,19.92,1363410000000,21.55,1371877200000
1352478657984,19.03,1353132000000,18.58,1356156000000,19.3,1358575200000,20.18,1360994400000,20.68,1363410000000
1352392257984,18.37,1353132000000,18.5,1356156000000,19.2,1358575200000,19.94,1360994400000,20.54,1363410000000
1352305857984,19.93,1353132000000,18.96,1356156000000,19.3,1358575200000,19.9,1360994400000,20.49,1363410000000
1352219457984,19.11,1353132000000,17.33,1356156000000,17.71,1358575200000,18.38,1360994400000,19.05,1363410000000
1352133057984,20.01,1353132000000,18.09,1356156000000,18.47,1358575200000,19.14,1360994400000,19.68,1363410000000
1351870257984,17.82,1353132000000,17.52,1356156000000,18.02,1358575200000,18.82,1360994400000,19.33,1363410000000
1351783857984,16.88,1353132000000,16.62,1356156000000,17.21,1358575200000,18.05,1360994400000,18.69,1363410000000
1351697457984,18.93,1353132000000,18.44,1356156000000,18.91,1358575200000,19.59,1360994400000,20.08,1363410000000
1351265457984,17.68,1353132000000,17.95,1356156000000,18.72,1358575200000,19.46,1360994400000,19.93,1363410000000
1351179057984,18.01,1353132000000,18.23,1356156000000,18.97,1358575200000,19.24,1360994400000,19.83,1363410000000
1351092657984,18.2,1353132000000,18.54,1356156000000,19.02,1358575200000,19.76,1360994400000,20.27,1363410000000
1351006257984,18.82,1353132000000,18.86,1356156000000,19.24,1358575200000,20.03,1360994400000,20.4,1363410000000
1350919857984,16.43,1353132000000,17.06,1356156000000,17.73,1358575200000,18.4,1363410000000,19.14,1371877200000
1350660657984,16.99,1353132000000,17.47,1356156000000,18.05,1358575200000,19.37,1363410000000,21.2,1371877200000
1350574257984,14.97,1353132000000,15.79,1356156000000,16.52,1358575200000,18.1,1363410000000,20.23,1371877200000
1350487857984,15.06,1353132000000,15.89,1356156000000,16.6,1358575200000,18.16,1363410000000,20.25,1371877200000
1350401457984,15.26,1353132000000,16.14,1356156000000,16.98,1358575200000,18.44,1363410000000,20.41,1371877200000
1350315057984,15.39,1353132000000,16.37,1356156000000,17.15,1358575200000,18.65,1363410000000,20.72,1371877200000
1350055857984,15.55,1350709200000,16.16,1353132000000,17,1356156000000,17.83,1358575200000,19.23,1363410000000
1349969457984,14.46,1350709200000,15.65,1353132000000,16.84,1356156000000,17.71,1358575200000,19.19,1363410000000
1349883057984,15.95,1350709200000,16.32,1353132000000,17.31,1356156000000,18.31,1358575200000,19.61,1363410000000
1349796657984,15.88,1350709200000,16.42,1353132000000,17.32,1356156000000,18.2,1358575200000,19.54,1363410000000
1349710257984,14.03,1350709200000,15.24,1353132000000,16.49,1356156000000,17.63,1358575200000,19.1,1363410000000
1349451057984,12.81,1350709200000,14.67,1353132000000,16.15,1356156000000,17.33,1358575200000,18.83,1363410000000
1349364657984,13.69,1350709200000,14.79,1353132000000,16.35,1356156000000,17.49,1358575200000,19.14,1363410000000
1349278257984,14.29,1350709200000,15.81,1353132000000,16.95,1356156000000,18.02,1358575200000,19.62,1363410000000
1349191857984,14.72,1350709200000,16.1,1353132000000,17.21,1356156000000,18.16,1358575200000,19.86,1363410000000
1349105457984,15.7,1350709200000,16.61,1353132000000,17.47,1356156000000,18.33,1358575200000,19.86,1363410000000
1348846257984,15.09,1350709200000,16.25,1353132000000,17.29,1356156000000,18.07,1358575200000,19.81,1363410000000
1348759857984,14.1,1350709200000,15.59,1353132000000,16.77,1356156000000,17.61,1358575200000,19.56,1363410000000
1348673457984,16.41,1350709200000,17.3,1353132000000,18.26,1356156000000,18.99,1358575200000,20.77,1363410000000
1348587057984,14.9,1350709200000,16.22,1353132000000,17.34,1356156000000,18.27,1358575200000,20,1363410000000
1348500657984,13.68,1350709200000,15.06,1353132000000,16.36,1356156000000,17.32,1358575200000,19.34,1363410000000
1348241457984,13.71,1350709200000,15.34,1353132000000,16.66,1356156000000,17.9,1358575200000,19.42,1363410000000
1348155057984,13.92,1350709200000,15.5,1353132000000,16.68,1356156000000,17.9,1358575200000,19.44,1363410000000
1348068657984,13.85,1350709200000,15.34,1353132000000,16.49,1356156000000,17.54,1358575200000,19.22,1363410000000
1347982257984,14.25,1350709200000,15.51,1353132000000,16.65,1356156000000,17.72,1358575200000,19.42,1363410000000
1347895857984,14.76,1350709200000,16.09,1353132000000,17.17,1356156000000,18.17,1358575200000,19.8,1363410000000
1347636657984,13.71,1348290000000,14.54,1350709200000,15.72,1353132000000,17.01,1356156000000,18.14,1358575200000
1347550257984,14.48,1348290000000,14.02,1350709200000,15.18,1353132000000,16.61,1356156000000,17.7,1358575200000
1347463857984,15.98,1348290000000,15.77,1350709200000,16.35,1353132000000,17.78,1356156000000,18.96,1358575200000
1347377457984,16.78,1348290000000,16.37,1350709200000,17.09,1353132000000,18.51,1356156000000,19.51,1358575200000
1347291057984,16.49,1348290000000,16.26,1350709200000,17.24,1353132000000,18.53,1356156000000,19.3,1358575200000
1347031857984,13.16,1348290000000,14.66,1350709200000,16.47,1353132000000,17.96,1356156000000,19.79,1358575200000
1346945457984,14.65,1348290000000,15.87,1350709200000,17.49,1353132000000,19.03,1356156000000,19.82,1358575200000
1346859057984,17.21,1348290000000,17.92,1350709200000,18.88,1353132000000,20.46,1356156000000,21.01,1358575200000
1346772657984,17.14,1348290000000,18.31,1350709200000,19.91,1353132000000,21.04,1356156000000,21.87,1358575200000
1346427057984,16.53,1348290000000,18.22,1350709200000,19.97,1353132000000,21.12,1356156000000,21.96,1358575200000
1346340657984,17.17,1348290000000,18.46,1350709200000,20.23,1353132000000,21.51,1356156000000,21.85,1358575200000
1346254257984,16.29,1348290000000,17.99,1350709200000,19.8,1353132000000,21.11,1356156000000,21.58,1358575200000
1346167857984,15.86,1348290000000,17.44,1350709200000,19.11,1353132000000,20.6,1356156000000,21.46,1358575200000
1346081457984,15.73,1348290000000,17.54,1350709200000,19.41,1353132000000,20.57,1356156000000,21.23,1358575200000
1345822257984,14.8,1348290000000,17.11,1350709200000,18.77,1353132000000,20.14,1356156000000,20.68,1358575200000
1345735857984,15.77,1348290000000,17.81,1350709200000,19.74,1353132000000,20.89,1356156000000,21.72,1358575200000
1345649457984,15.06,1348290000000,17.17,1350709200000,19.08,1353132000000,20.33,1356156000000,21.19,1358575200000
1345563057984,15.11,1348290000000,16.79,1350709200000,18.41,1353132000000,20.03,1356156000000,20.92,1358575200000
1345476657984,14.3,1348290000000,16.45,1350709200000,18.29,1353132000000,19.76,1356156000000,20.56,1363410000000
1345217457984,14.28,1348290000000,16.39,1350709200000,18.23,1353132000000,19.58,1356156000000,22.04,1363410000000
1345131057984,15.18,1348290000000,17.07,1350709200000,18.48,1353132000000,19.91,1356156000000,22.23,1363410000000
1345044657984,15.56,1348290000000,17.23,1350709200000,18.85,1353132000000,20.16,1356156000000,22.3,1363410000000
1344958257984,15.76,1348290000000,17.16,1350709200000,18.54,1353132000000,19.93,1356156000000,22.2,1363410000000
1344871857984,14.9,1348290000000,16.46,1350709200000,18.15,1353132000000,19.43,1356156000000,21.88,1363410000000
1344612657984,12.14,1345266000000,14.93,1348290000000,16.78,1350709200000,18.32,1353132000000,19.5,1356156000000
1344526257984,12.87,1345266000000,15.51,1348290000000,16.92,1350709200000,18.47,1353132000000,19.55,1356156000000
1344439857984,13.57,1345266000000,15.53,1348290000000,17.4,1350709200000,18.84,1353132000000,20.04,1356156000000
1344353457984,14.6,1345266000000,16.2,1348290000000,17.75,1350709200000,19.1,1353132000000,20.36,1356156000000
1344267057984,14.78,1345266000000,16.17,1348290000000,17.65,1350709200000,19.08,1353132000000,20.43,1356156000000
1344007857984,14.17,1345266000000,16.07,1348290000000,17.77,1350709200000,19.17,1353132000000,20.58,1356156000000
1343921457984,16.31,1345266000000,18.02,1348290000000,19.53,1350709200000,20.64,1353132000000,21.75,1356156000000
1343835057984,18.89,1345266000000,18.99,1348290000000,20.13,1350709200000,21.05,1353132000000,22.03,1356156000000
1343748657984,18.52,1345266000000,19.14,1348290000000,20.27,1350709200000,21.19,1353132000000,22.21,1356156000000
1343662257984,17.32,1345266000000,18.47,1348290000000,19.54,1350709200000,20.67,1353132000000,21.74,1356156000000
1343403057984,15.86,1345266000000,17.52,1348290000000,19.08,1350709200000,20.51,1353132000000,21.37,1356156000000
1343316657984,16.69,1345266000000,18.5,1348290000000,19.85,1350709200000,20.93,1353132000000,21.99,1356156000000
1343230257984,18.7,1345266000000,20.26,1348290000000,21.5,1350709200000,22.66,1353132000000,23.32,1356156000000
1343143857984,20.06,1345266000000,21.2,1348290000000,21.98,1350709200000,22.97,1353132000000,23.73,1356156000000
1343057457984,18.06,1345266000000,19.87,1348290000000,20.93,1350709200000,22,1353132000000,22.86,1356156000000
1342798257984,15.92,1345266000000,18.32,1348290000000,19.51,1350709200000,20.7,1353132000000,21.7,1356156000000
1342711857984,15.29,1345266000000,17.14,1348290000000,18.55,1350709200000,19.58,1353132000000,20.84,1356156000000
1342625457984,16.13,1345266000000,17.82,1348290000000,18.94,1350709200000,20.04,1353132000000,21.09,1356156000000
1342539057984,16.53,1345266000000,17.95,1348290000000,18.94,1350709200000,20.02,1353132000000,21.06,1356156000000
1342452657984,17.28,1345266000000,18.72,1348290000000,19.65,1350709200000,20.75,1353132000000,21.67,1356156000000
1342193457984,14.38,1342846800000,16.81,1345266000000,18.47,1348290000000,19.52,1350709200000,20.56,1353132000000
1342107057984,17.89,1342846800000,18.34,1345266000000,19.83,1348290000000,20.87,1350709200000,21.69,1353132000000
1342020657984,17.22,1342846800000,17.98,1345266000000,19.52,1348290000000,20.4,1350709200000,21.31,1353132000000
1341934257984,18.08,1342846800000,18.76,1345266000000,20.14,1348290000000,21.07,1350709200000,22.07,1353132000000
1341847857984,17.07,1342846800000,18.06,1345266000000,19.63,1348290000000,20.59,1350709200000,21.68,1353132000000
1341588657984,15.39,1342846800000,17.49,1345266000000,19.34,1348290000000,20.4,1350709200000,21.4,1353132000000
1341502257984,16.22,1342846800000,17.82,1345266000000,19.37,1348290000000,20.56,1350709200000,21.52,1353132000000
1341329457984,15.5,1342846800000,17.12,1345266000000,18.73,1348290000000,19.8,1350709200000,21.28,1353132000000
1341243057984,15.86,1342846800000,17.26,1345266000000,19.23,1348290000000,20.32,1350709200000,21.17,1353132000000
1340983857984,16,1342846800000,17.97,1345266000000,19.88,1348290000000,20.97,1350709200000,21.68,1353132000000
1340897457984,18.83,1342846800000,20.54,1345266000000,21.94,1348290000000,22.83,1350709200000,23.54,1353132000000
1340811057984,18.54,1342846800000,20.55,1345266000000,22.05,1348290000000,23.01,1350709200000,23.68,1353132000000
1340724657984,19.04,1342846800000,20.77,1345266000000,22.17,1348290000000,23.23,1350709200000,23.93,1353132000000
1340638257984,19.87,1342846800000,21.34,1345266000000,22.76,1348290000000,23.84,1350709200000,24.5,1353132000000
1340379057984,17.8,1342846800000,19.63,1345266000000,21.29,1348290000000,22.52,1350709200000,23.33,1353132000000
1340292657984,19.9,1342846800000,21.63,1345266000000,23.1,1348290000000,24.03,1350709200000,24.76,1353132000000
1340206257984,17.17,1342846800000,19.1,1345266000000,20.84,1348290000000,21.81,1350709200000,22.65,1353132000000
1340119857984,18.47,1342846800000,20.15,1345266000000,21.94,1348290000000,22.82,1350709200000,23.62,1353132000000
1340033457984,18.55,1342846800000,20.46,1345266000000,22.19,1348290000000,23.3,1353132000000,24.16,1356156000000
1339774257984,21.37,1342846800000,22.09,1345266000000,23.82,1348290000000,24.93,1353132000000,26.22,1356156000000
1339687857984,22.23,1342846800000,23.45,1345266000000,25.19,1348290000000,25.82,1353132000000,27.18,1356156000000
1339601457984,24.71,1342846800000,25.54,1345266000000,26.65,1348290000000,27.75,1353132000000,28.41,1356156000000
1339515057984,22.73,1342846800000,23.72,1345266000000,25.15,1348290000000,26.72,1353132000000,27.34,1356156000000
1339428657984,23.94,1342846800000,24.53,1345266000000,25.7,1348290000000,27.14,1353132000000,27.6,1356156000000
1339169457984,18.19,1339822800000,21.4,1342846800000,22.33,1345266000000,24.07,1348290000000,26.01,1353132000000
1339083057984,18.71,1339822800000,22,1342846800000,23.31,1345266000000,24.89,1348290000000,26.24,1353132000000
1338996657984,19.34,1339822800000,22.48,1342846800000,23.51,1345266000000,25.22,1348290000000,26.49,1353132000000
1338910257984,22.88,1339822800000,24.99,1342846800000,25.95,1345266000000,27.31,1348290000000,28.29,1353132000000
1338823857984,24.52,1339822800000,26.44,1342846800000,27.36,1345266000000,28.51,1348290000000,29.17,1353132000000
1338564657984,25.61,1339822800000,26.99,1342846800000,27.94,1345266000000,28.88,1348290000000,29.41,1353132000000
1338478257984,22.52,1339822800000,24.69,1342846800000,25.66,1345266000000,26.73,1348290000000,27.6,1353132000000
1338391857984,22.79,1339822800000,24.71,1342846800000,25.63,1345266000000,26.73,1348290000000,27.54,1353132000000
1338305457984,19.32,1339822800000,21.91,1342846800000,23.16,1345266000000,24.67,1348290000000,25.83,1353132000000
1337959857984,20.3,1339822800000,23.27,1342846800000,24.4,1345266000000,25.94,1348290000000,26.92,1353132000000
1337873457984,20.17,1339822800000,23.12,1342846800000,24.27,1345266000000,25.9,1348290000000,27.79,1353132000000
1337787057984,21.34,1339822800000,23.73,1342846800000,24.74,1345266000000,26.07,1348290000000,27.38,1353132000000
1337700657984,21.64,1339822800000,23.95,1342846800000,24.91,1345266000000,26.24,1348290000000,27.26,1353132000000
1337614257984,21.38,1339822800000,23.39,1342846800000,24.45,1345266000000,25.69,1348290000000,27.52,1356156000000
1337355057984,24.89,1339822800000,26.43,1342846800000,27.62,1345266000000,27.99,1348290000000,28.86,1356156000000
1337268657984,24.45,1339822800000,25.45,1342846800000,26.37,1345266000000,27.02,1348290000000,27.99,1356156000000
1337182257984,22.24,1339822800000,23.88,1342846800000,24.92,1345266000000,25.46,1348290000000,26.76,1356156000000
1337095857984,22.01,1339822800000,23.06,1342846800000,23.93,1345266000000,24.75,1348290000000,26.11,1356156000000
1337009457984,21.91,1339822800000,22.32,1342846800000,23,1345266000000,23.9,1348290000000,25.37,1356156000000
1336750257984,20.18,1337403600000,19.88,1339822800000,20.84,1342846800000,21.65,1345266000000,22.58,1348290000000
1336663857984,18.52,1337403600000,18.85,1339822800000,20.18,1342846800000,20.99,1345266000000,22.01,1348290000000
1336577457984,20.26,1337403600000,20.07,1339822800000,20.92,1342846800000,21.67,1345266000000,22.62,1348290000000
1336491057984,18.79,1337403600000,19.11,1339822800000,20.03,1342846800000,21.02,1345266000000,21.88,1348290000000
1336404657984,18.39,1337403600000,19.01,1339822800000,19.95,1342846800000,20.61,1345266000000,21.66,1348290000000
1336145457984,18.65,1337403600000,19.28,1339822800000,20.2,1342846800000,20.98,1345266000000,21.81,1348290000000
1336059057984,16.71,1337403600000,17.8,1339822800000,19,1342846800000,19.79,1345266000000,20.78,1348290000000
1335972657984,16.06,1337403600000,17.16,1339822800000,18.49,1342846800000,19.37,1345266000000,20.32,1348290000000
1335886257984,15.44,1337403600000,17.06,1339822800000,18.82,1342846800000,19.38,1345266000000,20.48,1348290000000
1335799857984,16.57,1337403600000,17.44,1339822800000,18.92,1342846800000,19.68,1345266000000,20.66,1348290000000
1335540657984,15.6,1337403600000,16.92,1339822800000,18.29,1342846800000,19.41,1345266000000,20.59,1348290000000
1335454257984,15.7,1337403600000,16.8,1339822800000,18.13,1342846800000,19.28,1345266000000,20.42,1348290000000
1335367857984,16.29,1337403600000,17.46,1339822800000,19.12,1342846800000,20.17,1345266000000,21.15,1348290000000
1335281457984,17.61,1337403600000,18.86,1339822800000,20.25,1342846800000,21.17,1345266000000,22.22,1348290000000
1335195057984,18.58,1337403600000,19.72,1339822800000,21.18,1342846800000,22.06,1348290000000,22.82,1356156000000
1334935857984,17.18,1337403600000,18.84,1339822800000,20.36,1342846800000,22.2,1348290000000,24.17,1356156000000
1334849457984,18.18,1337403600000,19.79,1339822800000,21.17,1342846800000,22.77,1348290000000,24.67,1356156000000
1334763057984,18.64,1337403600000,19.87,1339822800000,21.1,1342846800000,22.76,1348290000000,24.51,1356156000000
1334676657984,18.53,1337403600000,19.69,1339822800000,20.87,1342846800000,22.56,1348290000000,24.32,1356156000000
1334590257984,19.71,1337403600000,20.94,1339822800000,22.08,1342846800000,23.63,1348290000000,25.35,1356156000000
1334331057984,18.5,1334984400000,19.55,1337403600000,20.87,1339822800000,22.1,1342846800000,23.7,1348290000000
1334244657984,15.62,1334984400000,17.29,1337403600000,18.97,1339822800000,20.43,1342846800000,22.41,1348290000000
1334158257984,18.69,1334984400000,20.11,1337403600000,21.58,1339822800000,22.62,1342846800000,24.1,1348290000000
1334071857984,19.78,1334984400000,20.44,1337403600000,21.8,1339822800000,22.77,1342846800000,24.31,1348290000000
1333985457984,17.88,1334984400000,18.92,1337403600000,20.37,1339822800000,21.41,1342846800000,22.75,1348290000000
1333639857984,15.21,1334984400000,17.1,1337403600000,18.79,1339822800000,20.2,1342846800000,21.8,1348290000000
1333553457984,15.24,1334984400000,16.84,1337403600000,18.52,1339822800000,19.83,1342846800000,21.54,1348290000000
1333467057984,14.31,1334984400000,16.19,1337403600000,17.98,1339822800000,19.2,1342846800000,20.92,1348290000000
1333380657984,14.68,1334984400000,16.09,1337403600000,17.58,1339822800000,18.94,1342846800000,20.77,1348290000000
1333121457984,14.71,1334984400000,16.15,1337403600000,17.91,1339822800000,19.14,1342846800000,20.88,1348290000000
1333035057984,14.64,1334984400000,16.3,1337403600000,18.13,1339822800000,19.44,1342846800000,21.18,1348290000000
1332948657984,14.67,1334984400000,16.44,1337403600000,18.14,1339822800000,19.42,1342846800000,20.98,1348290000000
1332862257984,15.11,1334984400000,16.29,1337403600000,17.95,1339822800000,19.24,1342846800000,20.9,1348290000000
1332775857984,14.04,1334984400000,14.64,1337403600000,16.77,1339822800000,18.24,1342846800000,20.22,1348290000000
1332516657984,14.61,1334984400000,15.99,1337403600000,18.15,1339822800000,19.56,1342846800000,21.44,1348290000000
1332430257984,15.42,1334984400000,17.02,1337403600000,19.18,1339822800000,20.38,1342846800000,22.01,1348290000000
1332343857984,15.1,1334984400000,16.62,1337403600000,18.89,1339822800000,20.21,1342846800000,21.87,1348290000000
1332257457984,15.69,1334984400000,17.71,1337403600000,19.66,1339822800000,20.89,1342846800000,22.54,1348290000000
1332171057984,15.35,1334984400000,17.72,1337403600000,19.69,1339822800000,20.89,1348290000000,22.5,1356156000000
